event_id,num_rows,duration_ms,rows_per_10ms,total_piezo_sum,total_piezo_max_sum,p1_sum_share,p2_sum_share,p3_sum_share,p1_peak_share,p2_peak_share,p3_peak_share,dominant_peak_sensor,dominant_sum_sensor,dominant_peak_margin,dominant_sum_margin,max_p1_minus_p2,max_p1_minus_p3,max_p2_minus_p3,sum_p1_minus_p2,sum_p1_minus_p3,sum_p2_minus_p3,p1_over_p2_peak,p1_over_p3_peak,p2_over_p3_peak,p1_over_p2_sum,p1_over_p3_sum,p2_over_p3_sum,overall_peak_value,overall_peak_idx,overall_peak_time_ms,overall_peak_pos_frac,overall_peak_sensor,p1_at_overall_peak,p2_at_overall_peak,p3_at_overall_peak,ax_at_overall_peak,ay_at_overall_peak,az_at_overall_peak,amag_at_overall_peak,p1_max,p1_min,p1_sum,p1_mean,p1_first,p1_last,p1_peak_idx,p1_peak_time_ms,p1_peak_pos_frac,p1_time_after_peak_ms,p1_first_half_sum,p1_second_half_sum,p1_pre_peak_sum,p1_post_peak_sum,p1_rise_slope,p1_fall_slope,p1_rows_above_50pct,p1_rows_above_75pct,p1_rows_above_90pct,p1_peak_concentration,p1_peak_sharpness,p2_max,p2_min,p2_sum,p2_mean,p2_first,p2_last,p2_peak_idx,p2_peak_time_ms,p2_peak_pos_frac,p2_time_after_peak_ms,p2_first_half_sum,p2_second_half_sum,p2_pre_peak_sum,p2_post_peak_sum,p2_rise_slope,p2_fall_slope,p2_rows_above_50pct,p2_rows_above_75pct,p2_rows_above_90pct,p2_peak_concentration,p2_peak_sharpness,p3_max,p3_min,p3_sum,p3_mean,p3_first,p3_last,p3_peak_idx,p3_peak_time_ms,p3_peak_pos_frac,p3_time_after_peak_ms,p3_first_half_sum,p3_second_half_sum,p3_pre_peak_sum,p3_post_peak_sum,p3_rise_slope,p3_fall_slope,p3_rows_above_50pct,p3_rows_above_75pct,p3_rows_above_90pct,p3_peak_concentration,p3_peak_sharpness,peak_idx_diff_p1_p2,peak_idx_diff_p1_p3,peak_idx_diff_p2_p3,ax_abs_max,ay_abs_max,az_abs_max,ax_mean,ay_mean,az_mean,amag_max,amag_mean,amag_sum,amag_peak_idx,amag_peak_time_ms,amag_peak_pos_frac,amag_peak_minus_overall_piezo_peak_idx,label
50,8,147,0.5442176870748299,1608,815,0.5796019900497512,0.42039800995024873,0.0,0.7607361963190185,0.2392638036809816,0.0,1,1,425,256,425,620,195,256,932,676,3.1794871794871793,620.0,195.0,1.378698224852071,932.0,676.0,620,0,0,0.0,1,620,0,0,32767,-5144,-32768,46624.873715646674,620,0,932,116.5,620,0,0,0,0.0,147,932,0,620,932,0.0,4.217687074829932,2,1,1,1.0,154.0,195,0,676,84.5,0,66,2,16,0.2857142857142857,131,407,269,243,628,12.1875,0.9847328244274809,2,2,1,0.6020710059171598,89.0,0,0,0,0.0,0,0,0,0,0.0,147,0,0,0,0,0.0,0.0,8,8,8,0.0,0.0,-2,0,2,32767,32768,32768,6630.625,675.375,-10449.5,56754.686167751825,30767.521286421008,246140.17029136806,1,7,0.14285714285714285,1,unlabeled
51,5,30,1.6666666666666665,830,378,0.6072289156626506,0.3927710843373494,0.0,0.6455026455026455,0.3544973544973545,0.0,1,1,110,178,110,244,134,178,504,326,1.8208955223880596,244.0,134.0,1.5460122699386503,504.0,326.0,244,0,0,0.0,1,244,0,0,32767,1276,-32240,45986.1073042718,244,0,504,100.8,244,0,0,0,0.0,30,414,90,244,504,0.0,8.133333333333333,2,1,1,0.8214285714285714,37.0,134,0,326,65.2,0,69,3,23,0.75,7,4,322,257,203,5.826086956521739,9.285714285714286,3,2,1,0.9877300613496932,40.0,0,0,0,0.0,0,0,0,0,0.0,30,0,0,0,0,0.0,0.0,5,5,5,0.0,0.0,-3,0,3,32767,22140,32240,25508.2,-7580.0,-7809.6,45986.1073042718,34986.51932847359,174932.59664236792,0,0,0.0,0,unlabeled
52,6,136,0.44117647058823534,1374,690,0.6688500727802038,0.3311499272197962,0.0,0.7275362318840579,0.27246376811594203,0.0,1,1,314,464,314,502,188,464,919,455,2.6702127659574466,502.0,188.0,2.0197802197802197,919.0,455.0,502,1,8,0.2,1,502,0,0,32767,-13748,-32768,48336.586733032775,502,0,919,153.16666666666666,141,0,1,8,0.2,128,919,0,643,778,45.125,3.921875,2,1,1,1.0,293.5,188,0,455,75.83333333333333,0,72,3,24,0.6,112,37,418,225,418,7.833333333333333,1.0357142857142858,2,2,1,0.8417582417582418,90.5,0,0,0,0.0,0,0,0,0,0.0,136,0,0,0,0,0.0,0.0,6,6,6,0.0,0.0,-2,1,3,32767,32768,32768,21665.333333333332,-11524.833333333334,-15703.333333333334,49936.06153873171,44986.25947856767,269917.55687140604,2,15,0.4,1,unlabeled
53,9,141,0.6382978723404255,1564,616,0.6074168797953964,0.3593350383631714,0.03324808184143223,0.6655844155844156,0.2662337662337662,0.06818181818181818,1,1,246,388,246,368,122,388,898,510,2.5,9.761904761904763,3.9047619047619047,1.690391459074733,18.26923076923077,10.807692307692308,410,2,15,0.25,1,410,0,0,32767,32767,-32768,56754.686167751825,410,0,950,105.55555555555556,129,27,2,15,0.25,126,815,135,815,545,18.733333333333334,3.0396825396825395,2,1,1,0.7221052631578947,272.0,164,0,562,62.44444444444444,29,61,4,41,0.5,100,178,384,342,384,3.292682926829268,1.03,2,2,2,0.6779359430604982,55.5,42,0,52,5.777777777777778,0,0,7,133,0.875,8,0,52,52,42,0.3157894736842105,5.25,1,1,1,0.9230769230769231,39.0,-2,-5,-3,32768,32767,32768,-9682.444444444445,-2116.5555555555557,9221.111111111111,56754.686167751825,34922.66440919838,314303.97968278546,2,15,0.25,0,unlabeled
54,17,147,1.1564625850340136,3808,1469,0.4214810924369748,0.563813025210084,0.014705882352941176,0.6963921034717495,0.2968005445881552,0.0068073519400953025,1,2,587,542,587,1013,426,-542,1549,2091,2.346330275229358,102.3,43.6,0.7475547275267815,28.660714285714285,38.339285714285715,1023,1,7,0.0625,1,1023,0,3,32767,32767,-32768,56754.686167751825,1023,0,1605,94.41176470588235,283,0,1,7,0.0625,140,1507,98,1306,1322,105.71428571428571,7.307142857142857,1,1,1,0.8629283489096573,842.0,436,0,2147,126.29411764705883,0,79,4,30,0.25,117,1219,928,827,1756,14.533333333333333,3.051282051282051,3,2,1,0.5104797391709361,106.0,10,0,56,3.2941176470588234,2,0,8,85,0.5,62,18,38,28,38,0.09411764705882353,0.16129032258064516,5,2,2,0.25,8.0,-3,-7,-4,32768,32768,32768,-7890.529411764706,-3375.294117647059,2111.764705882353,56755.263518020955,38279.661404080514,650754.2438693687,5,39,0.3125,4,unlabeled
55,13,161,0.8074534161490683,5383,1216,0.06613412595207134,0.9139884822589635,0.019877391788965262,0.1356907894736842,0.8412828947368421,0.023026315789473683,2,2,858,4564,-858,137,995,-4564,249,4813,0.16129032258064516,5.892857142857143,36.535714285714285,0.07235772357723577,3.3271028037383177,45.981308411214954,1023,1,7,0.08333333333333333,2,76,1023,13,32767,-32768,-2900,46430.896103779865,165,0,356,27.384615384615383,7,0,2,15,0.16666666666666666,146,266,90,248,273,10.533333333333333,1.13013698630137,1,1,1,0.6769662921348315,127.0,1023,67,4920,378.46153846153845,373,93,1,7,0.08333333333333333,154,3852,1068,1396,4547,92.85714285714286,6.038961038961039,3,2,2,0.49166666666666664,325.0,28,0,107,8.23076923076923,28,0,0,0,0.0,161,62,45,28,107,0.0,0.17391304347826086,3,1,1,0.38317757009345793,7.5,1,2,1,32768,32768,32768,2079.230769230769,7774.692307692308,17366.923076923078,56755.263518020955,37270.68405247199,484518.89268213586,3,23,0.25,2,unlabeled
56,20,166,1.2048192771084336,8793,1181,0.049698623905379276,0.928124644603662,0.022176731490958716,0.10245554614733277,0.8662150719729044,0.03132938187976291,2,2,902,7724,-902,84,986,-7724,242,7966,0.11827956989247312,3.27027027027027,27.64864864864865,0.05354735939223135,2.241025641025641,41.85128205128205,1023,0,0,0.0,2,10,1023,37,12492,26368,20592,35712.070116418625,121,0,437,21.85,10,0,1,7,0.05263157894736842,159,291,146,131,427,15.857142857142858,0.7610062893081762,2,2,2,0.5675057208237986,57.5,1023,62,8161,408.05,1023,62,0,0,0.0,166,7006,1155,1023,8161,0.0,5.789156626506024,8,3,3,0.25070457051831885,0.0,37,0,195,9.75,37,0,0,0,0.0,166,175,20,37,195,0.0,0.22289156626506024,4,2,1,0.23076923076923078,14.5,1,1,0,32768,32768,32767,3829.55,7747.8,12313.9,55751.553018727645,26782.617876926244,535652.3575385249,2,15,0.10526315789473684,2,unlabeled
57,10,114,0.8771929824561403,2265,906,0.7019867549668874,0.28167770419426047,0.016335540838852098,0.8532008830022075,0.13024282560706402,0.016556291390728478,1,1,655,952,655,758,103,952,1553,601,6.5508474576271185,51.53333333333333,7.866666666666666,2.4921630094043885,42.972972972972975,17.243243243243242,773,1,8,0.1111111111111111,1,773,0,1,32767,32767,32767,56754.1088116094,773,0,1590,159.0,728,9,1,8,0.1111111111111111,106,1581,9,1501,862,5.625,7.2075471698113205,2,2,2,0.9943396226415094,369.0,118,0,638,63.8,0,90,4,31,0.4444444444444444,83,216,422,216,540,3.806451612903226,0.3373493975903614,7,4,1,0.4702194357366771,27.0,15,0,37,3.7,15,5,0,0,0.0,114,26,11,15,37,0.0,0.08771929824561403,2,1,1,0.43243243243243246,7.0,-3,1,4,32768,32768,32768,-5435.5,-4728.3,11325.5,56755.263518020955,41592.87948882645,415928.7948882645,5,39,0.5555555555555556,4,unlabeled
58,13,305,0.4262295081967213,2395,1064,0.5473903966597077,0.4254697286012526,0.027139874739039668,0.8505639097744361,0.13721804511278196,0.012218045112781954,1,1,759,292,759,892,133,292,1246,954,6.198630136986301,69.61538461538461,11.23076923076923,1.2865554465161924,20.16923076923077,15.676923076923076,905,0,0,0.0,1,905,10,0,-92,-30392,4488,30721.723128756956,905,0,1311,100.84615384615384,905,62,0,0,0.0,305,1140,171,905,1311,0.0,2.763934426229508,1,1,1,0.7971014492753623,382.5,146,0,1019,78.38461538461539,10,0,5,82,0.4166666666666667,223,397,622,397,768,1.6585365853658536,0.6547085201793722,8,4,3,0.3267909715407262,52.5,13,0,65,5.0,0,0,3,34,0.25,271,31,34,21,57,0.38235294117647056,0.04797047970479705,5,1,1,0.3230769230769231,9.0,-5,-3,2,32768,32768,32767,-9951.153846153846,-14850.23076923077,15600.923076923076,56754.1088116094,34682.26023475304,450869.38305178954,1,7,0.08333333333333333,1,unlabeled
59,14,164,0.853658536585366,2278,458,0.509657594381036,0.47058823529411764,0.019754170324846356,0.5633187772925764,0.36681222707423583,0.06986899563318777,1,1,90,89,90,226,136,89,1116,1027,1.5357142857142858,8.0625,5.25,1.0830223880597014,25.8,23.822222222222223,258,1,12,0.07692307692307693,1,258,0,0,32767,32767,-27768,54022.35094847317,258,0,1161,82.92857142857143,169,2,1,12,0.07692307692307693,152,988,173,427,992,7.416666666666667,1.6842105263157894,4,2,2,0.5788113695090439,51.0,168,0,1072,76.57142857142857,0,66,2,20,0.15384615384615385,144,457,615,168,1072,8.4,0.7083333333333334,4,3,2,0.15671641791044777,168.0,32,0,45,3.2142857142857144,0,0,2,20,0.15384615384615385,144,32,13,32,45,1.6,0.2222222222222222,1,1,1,0.7111111111111111,32.0,-1,-1,0,32768,32768,32768,-4880.571428571428,-4714.214285714285,1389.0714285714287,56755.84086241697,38550.944187011686,539713.2186181636,0,0,0.0,-1,unlabeled
60,12,145,0.8275862068965517,2258,570,0.48804251550044286,0.4818423383525244,0.030115146147032774,0.4842105263157895,0.47368421052631576,0.042105263157894736,1,1,6,14,6,252,246,14,1034,1020,1.0222222222222221,11.5,11.25,1.0128676470588236,16.205882352941178,16.0,276,3,22,0.2727272727272727,1,276,270,17,-32768,-17852,32767,49659.963924674776,276,0,1102,91.83333333333333,183,40,3,22,0.2727272727272727,123,969,133,875,503,4.2272727272727275,1.91869918699187,4,2,1,0.43284936479128855,175.5,270,0,1088,90.66666666666667,0,73,3,22,0.2727272727272727,123,487,601,319,1039,12.272727272727273,1.6016260162601625,2,1,1,0.36764705882352944,205.0,24,0,68,5.666666666666667,0,7,9,130,0.8181818181818182,15,17,51,50,42,0.18461538461538463,1.1333333333333333,2,1,1,0.6029411764705882,15.5,0,-6,-6,32768,32768,32767,-213.91666666666666,-7656.916666666667,14649.333333333334,56754.1088116094,38316.218012226316,459794.61614671577,1,7,0.09090909090909091,-2,unlabeled
61,5,30,1.6666666666666665,606,313,0.5511551155115512,0.44884488448844884,0.0,0.6421725239616614,0.35782747603833864,0.0,1,1,89,62,89,201,112,62,334,272,1.7946428571428572,201.0,112.0,1.2279411764705883,334.0,272.0,201,0,0,0.0,1,201,0,0,32767,18348,-844,37563.782144507226,201,0,334,66.8,201,0,0,0,0.0,30,319,15,201,334,0.0,6.7,2,1,1,0.9550898203592815,41.5,112,0,272,54.4,0,84,3,23,0.75,7,0,272,188,196,4.869565217391305,4.0,3,2,1,1.0,32.0,0,0,0,0.0,0,0,0,0,0.0,30,0,0,0,0,0.0,0.0,5,5,5,0.0,0.0,-3,0,3,32767,32767,12312,14922.0,8117.4,6052.8,46437.3203576606,30119.358491111198,150596.792455556,1,7,0.25,1,unlabeled
62,7,70,1.0,2857,910,0.21701085054252714,0.7686384319215961,0.014350717535876793,0.27692307692307694,0.7032967032967034,0.01978021978021978,2,2,388,1576,-388,234,622,-1576,579,2155,0.39375,14.0,35.55555555555556,0.28233151183970856,15.121951219512194,53.5609756097561,640,3,23,0.5,2,0,640,5,-32768,32560,22960,51585.43422323786,252,0,620,88.57142857142857,252,11,0,0,0.0,70,609,11,252,620,0.0,3.442857142857143,2,2,2,0.8096774193548387,1.0,640,0,2196,313.7142857142857,328,95,3,23,0.5,47,744,1452,1384,1452,13.565217391304348,11.595744680851064,4,2,1,0.7012750455373407,190.0,18,0,41,5.857142857142857,18,0,0,0,0.0,70,32,9,18,41,0.0,0.2571428571428571,2,2,1,0.43902439024390244,9.0,-3,0,3,32768,32768,32768,-5920.285714285715,8254.0,8493.42857142857,52900.70291593487,47695.91858539182,333871.4300977427,0,0,0.0,-3,unlabeled
63,2,8,2.5,457,272,0.9059080962800875,0.09409190371991247,0.0,0.9044117647058824,0.09558823529411764,0.0,1,1,220,371,220,246,26,371,414,43,9.461538461538462,246.0,26.0,9.627906976744185,414.0,43.0,246,0,0,0.0,1,246,26,0,18592,18128,17396,31255.522136096206,246,168,414,207.0,246,168,0,0,0.0,8,246,168,246,414,0.0,9.75,2,1,1,1.0,39.0,26,17,43,21.5,26,17,0,0,0.0,8,26,17,26,43,0.0,1.125,2,1,1,1.0,4.5,0,0,0,0.0,0,0,0,0,0.0,8,0,0,0,0,0.0,0.0,2,2,2,0.0,0.0,0,0,0,28696,32767,17396,23644.0,25447.5,17090.0,46678.039386846576,38966.78076147139,77933.56152294278,1,8,1.0,1,unlabeled
64,2,7,2.8571428571428568,572,362,0.9842657342657343,0.015734265734265736,0.0,0.9751381215469613,0.024861878453038673,0.0,1,1,344,554,344,353,9,554,563,9,39.22222222222222,353.0,9.0,62.55555555555556,563.0,9.0,353,0,0,0.0,1,353,9,0,32767,23936,-3100,40696.66306959331,353,210,563,281.5,353,210,0,0,0.0,7,353,210,353,563,0.0,20.428571428571427,2,1,1,1.0,71.5,9,0,9,4.5,9,0,0,0,0.0,7,9,0,9,9,0.0,1.2857142857142858,1,1,1,1.0,4.5,0,0,0,0.0,0,0,0,0,0.0,7,0,0,0,0,0.0,0.0,2,2,2,0.0,0.0,0,0,0,32767,32767,32768,32767.0,28351.5,-17934.0,56754.686167751825,48725.674618672565,97451.34923734513,1,7,1.0,1,unlabeled
65,3,98,0.30612244897959184,527,270,0.793168880455408,0.20683111954459202,0.0,0.7703703703703704,0.22962962962962963,0.0,1,1,146,309,146,208,62,309,418,109,3.3548387096774195,208.0,62.0,3.834862385321101,418.0,109.0,208,0,0,0.0,1,208,35,0,31300,6448,6772,32666.905087565305,208,3,418,139.33333333333334,208,3,0,0,0.0,98,208,210,208,418,0.0,2.0918367346938775,2,2,2,0.992822966507177,0.5,62,12,109,36.333333333333336,35,62,2,98,1.0,0,35,74,109,62,0.2755102040816326,0.0,2,1,1,0.6788990825688074,25.0,0,0,0,0.0,0,0,0,0,0.0,98,0,0,0,0,0.0,0.0,3,3,3,0.0,0.0,-2,0,2,32767,32767,13480,19438.333333333332,7989.0,4728.0,46735.13883578394,33517.15024118035,100551.45072354106,1,7,0.5,1,unlabeled
66,3,17,1.7647058823529413,778,357,0.890745501285347,0.10925449871465295,0.0,0.876750700280112,0.12324929971988796,0.0,1,1,269,608,269,313,44,608,693,85,7.113636363636363,313.0,44.0,8.152941176470588,693.0,85.0,313,1,9,0.5,1,313,41,0,32767,10536,-2668,34522.48265985516,313,125,693,231.0,125,255,1,9,0.5,8,125,568,438,568,20.88888888888889,7.25,2,2,1,1.0,123.0,44,0,85,28.333333333333332,44,0,0,0,0.0,17,44,41,44,85,0.0,2.588235294117647,2,2,2,1.0,1.5,0,0,0,0.0,0,0,0,0,0.0,17,0,0,0,0,0.0,0.0,3,3,3,0.0,0.0,1,1,0,32767,32767,17056,25220.666666666668,14334.333333333334,-4249.333333333333,49378.73746867167,32067.62835216497,96202.88505649491,2,17,1.0,1,unlabeled
67,1,0,10.0,116,116,0.08620689655172414,0.9137931034482759,0.0,0.08620689655172414,0.9137931034482759,0.0,2,2,96,96,-96,10,106,-96,10,106,0.09433962264150944,10.0,106.0,0.09433962264150944,10.0,106.0,106,0,0,0.0,2,10,106,0,3664,-5300,11820,13462.068786037307,10,10,10,10.0,10,10,0,0,0.0,0,10,0,10,10,0.0,0.0,1,1,1,1.0,0.0,106,106,106,106.0,106,106,0,0,0.0,0,106,0,106,106,0.0,0.0,1,1,1,1.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,1,1,1,0.0,0.0,0,0,0,3664,5300,11820,3664.0,-5300.0,11820.0,13462.068786037307,13462.068786037307,13462.068786037307,0,0,0.0,0,unlabeled
68,4,47,0.851063829787234,678,288,0.859882005899705,0.13716814159292035,0.0029498525073746312,0.7048611111111112,0.2881944444444444,0.006944444444444444,1,1,120,490,120,201,81,490,581,91,2.4457831325301207,101.5,41.5,6.268817204301075,291.5,46.5,203,2,39,0.6666666666666666,1,203,10,0,-32768,-23580,11116,41872.708056680545,203,95,583,145.75,178,107,2,39,0.6666666666666666,8,273,310,476,310,0.6410256410256411,12.0,3,2,1,0.6946826758147513,102.0,83,0,93,23.25,83,0,0,0,0.0,47,83,10,83,93,0.0,1.7659574468085106,1,1,1,0.8924731182795699,41.5,2,0,2,0.5,0,2,3,47,1.0,0,0,2,2,2,0.0425531914893617,0.0,1,1,1,1.0,1.0,2,-1,-3,32768,32767,32768,-0.5,-4484.25,-4302.0,56754.686167751825,43829.91057845555,175319.6423138222,1,8,0.3333333333333333,-1,unlabeled
69,4,23,1.7391304347826086,570,178,1.0,0.0,0.0,1.0,0.0,0.0,1,1,178,570,178,178,0,570,570,0,178.0,178.0,0.0,570.0,570.0,0.0,178,1,7,0.3333333333333333,1,178,0,0,32767,9112,-10832,35693.65569677614,178,105,570,142.5,105,114,1,7,0.3333333333333333,16,283,287,283,465,10.428571428571429,4.0,4,2,2,0.8,39.0,0,0,0,0.0,0,0,0,0,0.0,23,0,0,0,0,0.0,0.0,4,4,4,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,23,0,0,0,0,0.0,0.0,4,4,4,0.0,0.0,1,1,0,32767,9656,17336,32767.0,-1484.0,-8107.0,37315.72281224096,35024.40447924232,140097.6179169693,2,15,0.6666666666666666,1,unlabeled
70,18,205,0.8780487804878048,8648,1299,0.05434782608695652,0.9211378353376504,0.024514338575393153,0.147036181678214,0.7875288683602771,0.06543494996150885,2,2,832,7496,-832,106,938,-7496,258,7754,0.18670576735092864,2.2470588235294118,12.035294117647059,0.0590007532011047,2.2169811320754715,37.575471698113205,1023,1,7,0.058823529411764705,2,191,1023,9,32767,-32768,-8128,47047.661971664435,191,0,470,26.11111111111111,0,4,1,7,0.058823529411764705,198,395,75,191,470,27.285714285714285,0.9444444444444444,2,1,1,0.40638297872340423,191.0,1023,61,7966,442.55555555555554,459,61,1,7,0.058823529411764705,198,7032,934,1482,7507,80.57142857142857,4.858585858585859,7,6,3,0.29638463469746423,354.0,85,0,212,11.777777777777779,85,0,0,0,0.0,205,193,19,85,212,0.0,0.4146341463414634,1,1,1,0.44339622641509435,38.0,0,1,1,32768,32768,32768,-4897.222222222223,6022.166666666667,14510.444444444445,56755.84086241697,33337.57101876577,600076.2783377838,2,15,0.11764705882352941,1,unlabeled
71,12,178,0.6741573033707865,1902,469,0.4815983175604627,0.4968454258675079,0.021556256572029444,0.6417910447761194,0.3390191897654584,0.019189765458422176,1,2,142,29,142,292,150,-29,875,904,1.8930817610062893,33.44444444444444,17.666666666666668,0.9693121693121693,22.341463414634145,23.048780487804876,301,5,68,0.45454545454545453,1,301,101,0,-32768,-27032,-27968,50859.41281611497,301,0,916,76.33333333333333,108,23,5,68,0.45454545454545453,110,708,208,708,509,2.838235294117647,2.5272727272727273,3,1,1,0.6910480349344978,135.0,159,0,945,78.75,0,71,4,61,0.36363636363636365,117,539,406,438,666,2.6065573770491803,0.7521367521367521,4,3,2,0.40634920634920635,46.5,9,0,41,3.4166666666666665,0,3,3,52,0.2727272727272727,126,20,21,17,33,0.17307692307692307,0.047619047619047616,4,3,2,0.4878048780487805,3.5,1,2,1,32768,32768,32767,-8537.083333333334,-10603.5,7629.75,56755.263518020955,37696.646568615906,452359.7588233909,6,76,0.5454545454545454,1,unlabeled
72,12,149,0.8053691275167785,2496,948,0.7323717948717948,0.2219551282051282,0.04567307692307692,0.8649789029535865,0.08016877637130802,0.05485232067510549,1,1,744,1274,744,768,24,1274,1714,440,10.789473684210526,15.76923076923077,1.4615384615384615,3.299638989169675,16.035087719298247,4.859649122807017,820,2,17,0.18181818181818182,1,820,0,1,32767,32767,-32768,56754.686167751825,820,0,1828,152.33333333333334,152,7,2,17,0.18181818181818182,132,1762,66,1328,1320,39.294117647058826,6.159090909090909,1,1,1,0.8041575492341356,495.0,76,0,554,46.166666666666664,18,72,7,119,0.6363636363636364,30,127,427,273,357,0.48739495798319327,0.13333333333333333,8,7,4,0.38267148014440433,8.0,52,0,114,9.5,0,5,4,95,0.36363636363636365,54,65,49,53,113,0.5473684210526316,0.8703703703703703,1,1,1,0.5614035087719298,46.0,-5,-2,3,32767,32767,32768,3561.9166666666665,-40.416666666666664,-946.25,56754.686167751825,22743.923346997497,272927.08016396995,2,17,0.18181818181818182,0,unlabeled
73,6,142,0.4225352112676056,703,403,0.39971550497866287,0.5590327169274538,0.041251778093883355,0.6575682382133995,0.3076923076923077,0.034739454094292806,1,2,141,112,141,251,110,-112,252,364,2.1370967741935485,18.928571428571427,8.857142857142858,0.7150127226463104,9.689655172413794,13.551724137931034,265,0,0,0.0,1,265,0,7,32767,13900,-32768,48380.03837327953,265,0,281,46.833333333333336,265,0,0,0,0.0,142,271,10,265,281,0.0,1.8661971830985915,1,1,1,0.9430604982206405,132.5,124,0,393,65.5,0,65,1,22,0.2,120,188,205,124,393,5.636363636363637,0.49166666666666664,5,1,1,0.47837150127226463,92.0,14,0,29,4.833333333333333,7,0,1,22,0.2,120,28,1,21,22,0.3181818181818182,0.11666666666666667,3,1,1,0.9655172413793104,7.0,-1,-1,0,32767,13900,32768,4648.5,490.0,4045.8333333333335,48380.03837327953,24873.359274083483,149240.1556445009,0,0,0.0,0,unlabeled
74,18,342,0.5263157894736842,5445,1260,0.5930211202938476,0.37483930211202937,0.03213957759412305,0.6293650793650793,0.3103174603174603,0.06031746031746032,1,1,402,1188,402,717,315,1188,3054,1866,2.028132992327366,10.43421052631579,5.144736842105263,1.5820676139147476,18.451428571428572,11.662857142857144,793,2,24,0.11764705882352941,1,793,21,0,-32768,2288,-32768,46397.39854776343,793,0,3229,179.38888888888889,638,28,2,24,0.11764705882352941,318,3054,175,1431,2591,6.458333333333333,2.4056603773584904,4,4,1,0.4512232889439455,461.0,391,0,2041,113.38888888888889,0,63,9,91,0.5294117647058824,251,686,1355,1077,1355,4.2967032967032965,1.3067729083665338,4,2,2,0.506124448799608,70.0,76,0,175,9.722222222222221,0,7,9,91,0.5294117647058824,251,35,140,111,140,0.8351648351648352,0.2749003984063745,1,1,1,0.5828571428571429,63.0,-7,-7,0,32768,32768,32768,-672.5555555555555,-11067.444444444445,10270.611111111111,56456.054431743636,30596.597980598395,550738.7636507711,1,8,0.058823529411764705,-1,unlabeled
75,16,149,1.0738255033557047,3325,1105,0.3615037593984962,0.6168421052631579,0.021654135338345863,0.6497737556561086,0.33665158371040727,0.013574660633484163,1,2,346,849,346,703,357,-849,1130,1979,1.9301075268817205,47.86666666666667,24.8,0.5860555826426134,16.694444444444443,28.48611111111111,718,1,8,0.06666666666666667,1,718,0,0,32767,32767,-32768,56754.686167751825,718,0,1202,75.125,24,24,1,8,0.06666666666666667,141,975,227,742,1178,86.75,4.921985815602837,1,1,1,0.6747088186356073,671.5,372,0,2051,128.1875,120,71,4,42,0.26666666666666666,107,1360,691,1125,1298,6.0,2.8130841121495327,4,2,2,0.4636762554851292,82.5,15,0,72,4.5,11,2,4,42,0.26666666666666666,107,45,27,32,55,0.09523809523809523,0.12149532710280374,4,2,1,0.2916666666666667,12.0,-3,-3,0,32768,32768,32768,-7264.375,-8378.8125,3358.0625,56755.84086241697,27780.23859376463,444483.81750023406,2,27,0.13333333333333333,1,unlabeled
76,17,144,1.1805555555555556,4377,1554,0.49737262965501483,0.448480694539639,0.05414667580534613,0.6525096525096525,0.2902187902187902,0.05727155727155727,1,1,563,214,563,925,362,214,1940,1726,2.248337028824834,11.393258426966293,5.067415730337078,1.1090168110035659,9.185654008438819,8.282700421940929,1014,1,9,0.0625,1,1014,0,7,32767,32767,-32768,56754.686167751825,1014,0,2177,128.05882352941177,196,0,1,9,0.0625,135,1473,704,1210,1981,90.88888888888889,7.511111111111111,1,1,1,0.6467615985300873,817.0,451,0,1963,115.47058823529412,0,85,4,32,0.25,112,1115,848,561,1853,14.09375,3.267857142857143,2,2,1,0.46816097809475293,217.0,89,0,237,13.941176470588236,0,4,8,81,0.5,63,69,168,158,168,1.0987654320987654,1.3492063492063493,1,1,1,0.47257383966244726,77.5,-3,-7,-4,32768,32768,32768,-5736.176470588235,-3176.6470588235293,3410.8823529411766,56755.263518020955,31219.75748525622,530735.8772493558,6,48,0.375,5,unlabeled
77,16,158,1.0126582278481013,2522,504,0.1324345757335448,0.8485329103885805,0.0190325138778747,0.1865079365079365,0.7896825396825397,0.023809523809523808,2,2,304,1806,-304,82,386,-1806,286,2092,0.23618090452261306,7.833333333333333,33.166666666666664,0.1560747663551402,6.958333333333333,44.583333333333336,398,2,16,0.13333333333333333,2,41,398,11,32767,22708,-7216,40514.19762256189,94,0,334,20.875,6,0,3,23,0.2,135,328,6,202,226,3.8260869565217392,0.6962962962962963,4,2,1,0.4041916167664671,73.5,398,2,2140,133.75,106,66,2,16,0.13333333333333333,142,1298,842,745,1793,18.25,2.3380281690140845,3,1,1,0.41074766355140185,157.5,12,0,48,3.0,0,1,3,23,0.2,135,30,18,26,34,0.5217391304347826,0.08148148148148149,2,2,2,0.4791666666666667,6.5,1,0,-1,32768,32768,32767,-9554.375,-3946.25,8776.75,52463.142576479346,26473.969348628667,423583.50957805867,3,23,0.2,1,unlabeled
